#  R    En    Tr      X1     Y1     X2     Y2     X3     Y3     X4     Y4     X5     Y5     X6     Y6     X7     Y7     X8     Y8     X9     Y9     X10     Y10     X11     Y11     X12     Y12     X13     Y13     X14     Y14     X15     Y15     X16     Y16 
308.0 112.0  0.750   0.22  -0.40  -0.14  -0.27   0.45   0.19  -0.20  -0.38  -0.49   0.17  -0.17   0.44  -0.12  -0.07  -0.03  -0.62   0.09  -0.74  -0.40   0.02   0.15   0.66  -0.22   0.55   0.99  -0.49   0.98   0.09  -0.61   0.57   0.21   0.26
308.0 120.0  0.930   0.18  -0.38  -0.17  -0.44   0.22   0.21  -0.29  -0.31  -0.66   0.11  -0.24   0.47  -0.02   0.00   0.06  -0.71   0.23  -0.56  -0.38   0.34   0.09   0.66  -0.12   0.53   0.97  -0.33   0.89   0.10  -0.61   0.77  -0.09   0.13
308.0 128.0  1.017   0.19  -0.28  -0.29  -0.59   0.00   0.21  -0.34  -0.25  -0.97   0.17  -0.30   0.24   0.04   0.08   0.16  -0.71   0.39  -0.41  -0.30   0.58   0.08   0.47  -0.03   0.53   0.92  -0.09   0.75   0.04  -0.33   0.77  -0.10   0.01
308.0 136.0  0.716   0.10  -0.17  -0.33  -0.43  -0.06   0.13  -0.30  -0.09  -1.09   0.24  -0.24  -0.04   0.09   0.08   0.09  -0.51   0.49  -0.25  -0.16   0.43   0.06   0.24  -0.02   0.49   0.73   0.14   0.58   0.02   0.06   0.51   0.14  -0.02
308.0 144.0  0.431  -0.02  -0.13  -0.29  -0.21  -0.05   0.05  -0.27   0.05  -1.01   0.22  -0.15  -0.15   0.11   0.06  -0.04  -0.28   0.52  -0.08  -0.09   0.19   0.05   0.15  -0.05   0.39   0.53   0.30   0.46   0.01   0.23   0.32   0.23  -0.04
308.0 152.0  0.276  -0.11  -0.12  -0.25  -0.07  -0.04   0.00  -0.25   0.15  -0.90   0.18  -0.09  -0.16   0.13   0.05  -0.15  -0.12   0.53   0.08  -0.07   0.03   0.04   0.13  -0.07   0.26   0.37   0.42   0.39  -0.01   0.28   0.24   0.20  -0.06
308.0 160.0  0.198  -0.19  -0.12  -0.22   0.03  -0.05  -0.03  -0.25   0.21  -0.80   0.14  -0.05  -0.16   0.14   0.05  -0.24   0.02   0.52   0.24  -0.07  -0.07   0.04   0.14  -0.08   0.13   0.24   0.54   0.34  -0.03   0.27   0.21   0.12  -0.09
308.0 168.0  0.159  -0.25  -0.13  -0.19   0.09  -0.06  -0.06  -0.26   0.26  -0.69   0.11  -0.03  -0.15   0.15   0.05  -0.31   0.14   0.50   0.40  -0.07  -0.15   0.03   0.16  -0.11  -0.01   0.13   0.64   0.29  -0.06   0.26   0.19   0.04  -0.11
308.0 176.0  0.144  -0.31  -0.15  -0.16   0.15  -0.08  -0.09  -0.25   0.29  -0.56   0.08  -0.01  -0.15   0.17   0.06  -0.36   0.25   0.46   0.56  -0.07  -0.22   0.03   0.19  -0.13  -0.15   0.03   0.75   0.25  -0.09   0.24   0.19  -0.03  -0.12
308.0 184.0  0.147  -0.37  -0.16  -0.14   0.20  -0.11  -0.12  -0.24   0.32  -0.42   0.07   0.01  -0.16   0.18   0.07  -0.40   0.36   0.39   0.71  -0.07  -0.29   0.02   0.22  -0.17  -0.29  -0.04   0.84   0.21  -0.13   0.22   0.19  -0.08  -0.12
308.0 192.0  0.169  -0.43  -0.19  -0.12   0.26  -0.14  -0.15  -0.23   0.35  -0.25   0.07   0.02  -0.17   0.19   0.08  -0.42   0.48   0.28   0.83  -0.06  -0.37   0.02   0.25  -0.21  -0.44  -0.09   0.91   0.16  -0.17   0.20   0.20  -0.12  -0.11
308.0 200.0  0.219  -0.48  -0.22  -0.10   0.34  -0.18  -0.18  -0.21   0.38  -0.02   0.09   0.03  -0.21   0.19   0.08  -0.42   0.61   0.13   0.90  -0.04  -0.48   0.02   0.30  -0.27  -0.60  -0.10   0.95   0.10  -0.21   0.18   0.20  -0.13  -0.08
324.0   0.0  0.977  -0.36   0.42  -1.59   0.29   1.03   0.87  -0.03  -0.72   0.06  -0.70   0.76   0.27   0.29  -1.45   1.84  -1.72  -0.36   0.23  -1.33   0.19   0.05  -1.22   0.36   1.95   0.02  -0.00  -1.19  -0.64   0.52  -0.46  -0.36   0.56
324.0   8.0  1.043  -1.42  -0.27  -1.79  -0.50   1.10   1.49  -0.00  -0.11  -1.11  -0.07   1.61  -0.17   0.68  -3.24   1.38  -0.63  -0.70   0.47   0.59   0.23   0.46  -0.75   0.72  -0.00   0.30  -0.18  -0.17  -0.77   0.73  -0.77   0.05  -0.24
324.0  16.0  0.405  -1.99  -0.21   0.17  -0.43   0.07   0.06   0.79  -0.38  -1.14   0.26   0.96  -0.74  -0.37  -0.81  -0.74  -0.21  -0.86   0.11   0.68   0.03  -0.06  -0.17  -0.27  -0.36   0.13   0.00   0.12  -0.26   0.28  -0.37   0.71  -0.10
324.0  24.0  0.232  -1.60   0.08   0.43  -0.06  -0.24  -0.27   0.90  -0.79  -0.66  -0.04   0.36  -0.57  -0.20   0.11  -0.64  -0.84  -1.01  -0.09   0.16   0.02  -0.08   0.00  -0.42   0.09  -0.05  -0.12   0.08  -0.11  -0.03  -0.01   0.45   0.02
324.0  32.0  0.334  -1.95   0.23   0.56   0.17  -0.51  -0.24   0.69  -1.25  -0.52  -0.13   0.16  -0.75   0.06   0.15   0.03  -1.38  -1.25  -0.22  -0.13  -0.12  -0.14   0.17  -0.22   0.03  -0.03  -0.36  -0.13   0.11  -0.11   0.17  -0.09   0.01
324.0  40.0  0.978  -1.61  -0.13  -0.56   0.16  -0.56   2.24  -0.87   1.00   0.18   0.12  -0.22  -0.67  -0.47  -0.34   0.65   1.41  -1.40   0.39  -1.09  -0.41  -1.07  -0.41   0.16  -0.33  -0.23   1.74  -0.17  -0.00  -0.07   0.14   0.40  -0.07
324.0  48.0  0.489  -0.86  -0.20  -0.73  -0.23  -0.67   0.75   0.70   0.38   0.25   0.19   0.18  -0.14  -0.57   0.36  -1.16   0.32  -1.35  -0.55  -0.51   0.25  -0.32  -0.37  -0.32   0.52   1.02   0.31   1.53  -0.02   0.16   0.24   0.71  -0.26
324.0  56.0  0.441  -0.70  -0.24  -1.10  -0.23  -1.18   0.53   1.21   0.06   0.05   0.40   0.48  -0.24  -0.51   0.74  -1.57  -0.35  -0.64  -1.68  -0.87   0.18  -0.13  -0.37  -0.17   0.47   2.05  -0.62   2.08   0.37   0.47   0.39   0.03  -0.69
324.0  64.0  0.919   0.47  -0.13  -0.88   0.50  -1.01  -0.44   1.41   1.01  -0.40   0.87  -0.62   0.56  -0.01   0.87  -1.30   0.60  -0.65  -1.24  -1.19   0.28  -2.29  -0.11   0.91  -2.32   1.43  -0.47   1.64   1.19   0.12  -0.31  -0.81  -0.58
324.0  72.0  0.745   0.25  -0.34  -0.57  -0.13  -0.32  -0.12   0.81  -0.56  -0.74   0.43   0.17   0.17  -0.71   0.43  -0.83  -0.45  -0.03  -1.13  -0.80  -0.20  -0.41   0.39  -0.32   1.22   0.83  -0.42  -0.03   0.18   1.28   0.03   0.83   1.37
324.0  80.0  0.911   0.37  -0.44  -0.45  -0.36  -0.13  -0.10   0.60  -0.72  -0.77   0.32   0.09   0.09  -0.65   0.41  -0.54  -0.40   0.22  -0.76  -0.74  -0.24  -0.02   0.28  -0.13   1.12   0.45  -0.22  -0.51  -0.11   0.98   0.19   0.52   0.84
324.0  88.0  1.136   0.52  -0.48  -0.38  -0.56   0.27  -0.00   0.23  -0.88  -0.59   0.32  -0.07   0.09  -0.58   0.26  -0.20  -0.35   0.19  -0.69  -0.71  -0.30   0.31   0.30  -0.05   0.80   0.45  -0.28  -0.22  -0.34   0.34   0.26   0.30   0.44
324.0  96.0  0.896   0.38  -0.42  -0.27  -0.38   0.55   0.11  -0.14  -0.68  -0.39   0.29  -0.13   0.25  -0.32  -0.00   0.02  -0.46   0.01  -0.83  -0.53  -0.24   0.30   0.49  -0.19   0.57   0.85  -0.54   0.60  -0.14  -0.24   0.31   0.43   0.36
324.0 104.0  0.684   0.17  -0.37  -0.21  -0.23   0.45   0.14  -0.25  -0.40  -0.39   0.16  -0.10   0.39  -0.12  -0.07   0.04  -0.54   0.03  -0.74  -0.42  -0.08   0.16   0.60  -0.21   0.52   0.95  -0.52   0.83   0.07  -0.41   0.43   0.36   0.31
324.0 112.0  0.763   0.10  -0.38  -0.22  -0.32   0.26   0.17  -0.33  -0.27  -0.47   0.04  -0.11   0.49  -0.02  -0.04   0.09  -0.57   0.12  -0.58  -0.41   0.17   0.10   0.65  -0.14   0.47   0.91  -0.38   0.80   0.12  -0.53   0.62   0.08   0.20
324.0 120.0  0.991   0.14  -0.36  -0.32  -0.57   0.05   0.20  -0.42  -0.22  -0.69   0.00  -0.19   0.44   0.05   0.02   0.21  -0.60   0.26  -0.43  -0.38   0.51   0.11   0.60  -0.04   0.44   0.90  -0.19   0.75   0.08  -0.55   0.81  -0.15   0.06
324.0 128.0  0.915   0.15  -0.24  -0.39  -0.59  -0.10   0.17  -0.42  -0.10  -0.98   0.11  -0.25   0.16   0.11   0.06   0.22  -0.49   0.42  -0.30  -0.23   0.57   0.13   0.38  -0.00   0.44   0.81   0.07   0.65   0.02  -0.21   0.70  -0.03  -0.03
324.0 136.0  0.585   0.05  -0.15  -0.35  -0.34  -0.10   0.08  -0.35   0.06  -1.04   0.17  -0.19  -0.05   0.14   0.04   0.05  -0.26   0.52  -0.14  -0.09   0.31   0.12   0.22  -0.04   0.38   0.59   0.28   0.53  -0.01   0.11   0.44   0.15  -0.05
324.0 144.0  0.359  -0.06  -0.11  -0.28  -0.13  -0.07   0.02  -0.30   0.17  -0.96   0.16  -0.13  -0.12   0.16   0.03  -0.11  -0.09   0.55   0.04  -0.04   0.09   0.10   0.17  -0.08   0.26   0.40   0.43   0.44  -0.03   0.23   0.30   0.17  -0.07
324.0 152.0  0.243  -0.14  -0.10  -0.23   0.00  -0.07  -0.02  -0.28   0.24  -0.86   0.12  -0.09  -0.13   0.17   0.03  -0.23   0.04   0.57   0.22  -0.03  -0.05   0.09   0.17  -0.12   0.14   0.23   0.57   0.38  -0.05   0.26   0.24   0.11  -0.09
324.0 160.0  0.185  -0.22  -0.09  -0.19   0.09  -0.07  -0.06  -0.26   0.28  -0.76   0.08  -0.06  -0.13   0.18   0.03  -0.32   0.14   0.56   0.39  -0.03  -0.15   0.08   0.19  -0.14   0.02   0.09   0.69   0.33  -0.08   0.25   0.21   0.04  -0.11
324.0 168.0  0.160  -0.28  -0.09  -0.16   0.16  -0.09  -0.09  -0.24   0.30  -0.64   0.05  -0.04  -0.13   0.20   0.05  -0.39   0.23   0.52   0.57  -0.03  -0.24   0.07   0.21  -0.17  -0.10  -0.02   0.81   0.28  -0.12   0.24   0.20  -0.02  -0.11
324.0 176.0  0.157  -0.35  -0.10  -0.13   0.23  -0.11  -0.12  -0.22   0.32  -0.50   0.03  -0.02  -0.14   0.21   0.06  -0.43   0.32   0.45   0.73  -0.03  -0.32   0.07   0.24  -0.21  -0.22  -0.10   0.91   0.23  -0.16   0.22   0.20  -0.07  -0.11
324.0 184.0  0.175  -0.42  -0.11  -0.10   0.30  -0.14  -0.15  -0.20   0.33  -0.33   0.03  -0.01  -0.16   0.22   0.08  -0.46   0.41   0.34   0.86  -0.02  -0.42   0.07   0.27  -0.24  -0.35  -0.15   0.98   0.17  -0.21   0.20   0.21  -0.09  -0.09
324.0 192.0  0.220  -0.49  -0.13  -0.07   0.39  -0.18  -0.19  -0.17   0.36  -0.11   0.04   0.01  -0.21   0.23   0.09  -0.46   0.52   0.17   0.93   0.02  -0.54   0.09   0.31  -0.27  -0.49  -0.16   1.01   0.11  -0.25   0.18   0.21  -0.10  -0.07
324.0 200.0  0.312  -0.54  -0.15  -0.04   0.50  -0.24  -0.23  -0.16   0.42   0.18   0.08   0.02  -0.31   0.25   0.10  -0.44   0.65  -0.03   0.89   0.11  -0.71   0.17   0.33  -0.31  -0.63  -0.11   0.97   0.06  -0.30   0.14   0.22  -0.07  -0.03
340.0   0.0  1.016  -1.29   0.28  -1.72  -0.33   1.46   1.61  -0.04  -0.00  -0.95  -0.27   1.52  -0.19   0.98  -3.24   1.34  -0.59  -0.72   0.36   0.56   0.07   0.39  -0.67   0.76   0.07   0.30  -0.05  -0.06  -0.83   0.63  -0.74   0.06  -0.24
340.0   8.0  0.373  -1.99   0.20   0.19  -0.39   0.11   0.08   0.92  -0.33  -1.10   0.10   1.07  -0.85  -0.30  -0.88  -0.78  -0.27  -0.91  -0.03   0.82  -0.20  -0.06  -0.16  -0.26  -0.39   0.11  -0.02   0.21  -0.16   0.32  -0.35   0.78  -0.10
340.0  16.0  0.208  -1.58   0.35   0.47  -0.09  -0.34  -0.30   0.98  -0.75  -0.69  -0.16   0.42  -0.69  -0.18   0.12  -0.59  -0.91  -1.01  -0.17   0.17  -0.13  -0.08   0.01  -0.43   0.09  -0.07  -0.18   0.09  -0.00  -0.02  -0.00   0.45   0.05
340.0  24.0  0.411  -1.77   0.58   0.54   0.02  -0.66  -0.18   0.60  -1.02  -0.61  -0.33   0.24  -0.94   0.06   0.04   0.25  -1.23  -1.13  -0.20  -0.24  -0.23  -0.20   0.19  -0.11  -0.04  -0.13  -0.33  -0.14   0.15  -0.22   0.15  -0.22   0.09
340.0  32.0  0.779  -0.50  -0.55  -0.75  -0.24   0.07   2.02  -0.42   1.38  -0.01   0.09   0.17  -0.29  -0.71  -0.11  -0.40   1.48  -0.93   0.15  -0.74   0.26  -0.73  -0.70   0.09   0.01   0.02   1.19   0.96  -0.36  -0.37   0.29   0.50  -0.22
340.0  40.0  0.375  -0.75  -0.45  -0.55  -0.25  -0.20   0.75   0.80   0.33   0.10   0.19   0.26  -0.02  -0.54   0.50  -1.32   0.03  -1.23  -0.62  -0.33   0.42  -0.12  -0.54  -0.36   0.69   1.07  -0.05   1.64  -0.08   0.07   0.31   0.67  -0.25
340.0  48.0  0.395  -0.81  -0.49  -0.76  -0.28  -0.73   0.51   1.25  -0.09   0.03   0.38   0.46  -0.11  -0.53   0.82  -1.52  -0.68  -0.95  -1.63  -0.62   0.41  -0.01  -0.46  -0.24   0.80   2.11  -0.91   2.17   0.28   0.48   0.39   0.21  -0.27
340.0  56.0  0.727   0.05   0.18  -0.88   0.11   0.49   0.49   1.76  -1.20  -0.38  -0.01   0.94   0.53  -1.50   1.55  -2.76  -1.14   0.34  -1.35  -1.21   0.09   0.14  -0.73   0.81  -0.11   1.58  -0.26   1.67  -0.78   1.36  -1.27  -1.19   0.76
340.0  64.0  0.792   0.21  -0.40  -0.53  -0.11  -0.15  -0.11   0.86  -0.87  -0.69   0.45   0.23   0.24  -0.80   0.49  -0.91  -0.58  -0.08  -1.24  -0.82  -0.14  -0.40   0.33  -0.31   1.20   1.06  -0.49   0.27   0.07   1.56  -0.23   0.95   1.91
340.0  72.0  0.914   0.32  -0.51  -0.40  -0.35  -0.03  -0.09   0.59  -0.94  -0.72   0.38   0.14   0.12  -0.64   0.43  -0.48  -0.50   0.22  -0.94  -0.74  -0.20  -0.02   0.22  -0.15   1.16   0.64  -0.35  -0.32  -0.06   1.30   0.01   0.71   1.20
340.0  80.0  1.132   0.45  -0.54  -0.35  -0.56   0.29  -0.02   0.20  -1.03  -0.55   0.35  -0.02   0.10  -0.52   0.30  -0.08  -0.40   0.28  -0.75  -0.73  -0.26   0.32   0.20  -0.03   0.86   0.50  -0.35  -0.29  -0.27   0.75   0.09   0.45   0.64
340.0  88.0  0.934   0.33  -0.42  -0.30  -0.40   0.53   0.07  -0.19  -0.80  -0.34   0.29  -0.09   0.22  -0.30   0.04   0.14  -0.44   0.07  -0.79  -0.58  -0.24   0.33   0.41  -0.13   0.59   0.81  -0.56   0.40  -0.17   0.09   0.17   0.51   0.43
340.0  96.0  0.671   0.13  -0.35  -0.26  -0.21   0.44   0.09  -0.31  -0.45  -0.33   0.16  -0.04   0.34  -0.12  -0.06   0.14  -0.47   0.01  -0.73  -0.45  -0.13   0.18   0.55  -0.17   0.50   0.93  -0.55   0.69   0.03  -0.18   0.31   0.47   0.36
340.0 104.0  0.656   0.04  -0.35  -0.27  -0.24   0.28   0.12  -0.37  -0.25  -0.36   0.02  -0.01   0.44  -0.03  -0.06   0.14  -0.46   0.06  -0.59  -0.44   0.06   0.10   0.61  -0.13   0.42   0.88  -0.42   0.71   0.11  -0.34   0.49   0.24   0.25
340.0 112.0  0.851   0.05  -0.37  -0.35  -0.45   0.10   0.17  -0.46  -0.16  -0.47  -0.09  -0.03   0.50   0.05  -0.02   0.23  -0.45   0.15  -0.44  -0.45   0.36   0.10   0.62  -0.04   0.35   0.84  -0.25   0.68   0.11  -0.51   0.71  -0.04   0.11
340.0 120.0  1.002   0.13  -0.32  -0.46  -0.67  -0.09   0.20  -0.52  -0.08  -0.75  -0.06  -0.13   0.36   0.12   0.02   0.30  -0.40   0.31  -0.32  -0.35   0.62   0.17   0.50   0.02   0.34   0.81  -0.02   0.65   0.05  -0.44   0.80  -0.13  -0.02
340.0 128.0  0.759   0.10  -0.20  -0.43  -0.51  -0.14   0.13  -0.45   0.07  -0.98   0.07  -0.18   0.09   0.16   0.02   0.15  -0.20   0.47  -0.18  -0.14   0.47   0.20   0.30  -0.01   0.32   0.65   0.24   0.57  -0.01  -0.09   0.58   0.05  -0.08
340.0 136.0  0.466  -0.00  -0.12  -0.33  -0.23  -0.11   0.05  -0.36   0.19  -0.99   0.11  -0.16  -0.04   0.18   0.00  -0.06  -0.03   0.56  -0.00  -0.03   0.18   0.18   0.22  -0.09   0.23   0.42   0.44   0.48  -0.04   0.14   0.37   0.13  -0.09
340.0 144.0  0.300  -0.10  -0.08  -0.25  -0.04  -0.09  -0.01  -0.31   0.26  -0.91   0.09  -0.12  -0.08   0.19   0.00  -0.23   0.09   0.60   0.19   0.00  -0.01   0.16   0.20  -0.14   0.13   0.22   0.60   0.41  -0.06   0.21   0.28   0.09  -0.10
340.0 152.0  0.218  -0.18  -0.06  -0.20   0.08  -0.08  -0.05  -0.27   0.29  -0.81   0.05  -0.09  -0.09   0.20   0.01  -0.34   0.18   0.61   0.38   0.01  -0.15   0.14   0.21  -0.19   0.02   0.05   0.74   0.36  -0.10   0.23   0.23   0.03  -0.11
340.0 160.0  0.180  -0.25  -0.05  -0.15   0.17  -0.09  -0.08  -0.24   0.30  -0.70   0.01  -0.07  -0.10   0.21   0.03  -0.43   0.24   0.59   0.58   0.01  -0.25   0.13   0.23  -0.22  -0.08  -0.09   0.88   0.30  -0.14   0.22   0.22  -0.02  -0.10
340.0 168.0  0.170  -0.33  -0.04  -0.11   0.26  -0.11  -0.12  -0.20   0.31  -0.56  -0.01  -0.06  -0.11   0.23   0.05  -0.48   0.30   0.52   0.76   0.02  -0.36   0.12   0.26  -0.26  -0.18  -0.19   0.99   0.25  -0.19   0.21   0.21  -0.06  -0.09
340.0 176.0  0.184  -0.41  -0.04  -0.08   0.34  -0.13  -0.16  -0.17   0.32  -0.39  -0.02  -0.05  -0.15   0.24   0.07  -0.51   0.36   0.39   0.90   0.04  -0.47   0.14   0.29  -0.28  -0.28  -0.24   1.06   0.19  -0.25   0.19   0.22  -0.08  -0.08
340.0 184.0  0.229  -0.49  -0.04  -0.04   0.45  -0.17  -0.20  -0.14   0.34  -0.17  -0.00  -0.04  -0.21   0.26   0.09  -0.51   0.44   0.20   0.97   0.10  -0.62   0.18   0.31  -0.30  -0.39  -0.22   1.07   0.12  -0.30   0.16   0.23  -0.07  -0.06
340.0 192.0  0.324  -0.56  -0.06  -0.00   0.59  -0.24  -0.26  -0.12   0.40   0.13   0.03  -0.04  -0.34   0.30   0.13  -0.49   0.53  -0.02   0.91   0.25  -0.82   0.32   0.30  -0.29  -0.50  -0.15   1.00   0.07  -0.35   0.11   0.24  -0.03  -0.03
340.0 200.0  0.521  -0.57  -0.07   0.02   0.76  -0.37  -0.31  -0.13   0.54   0.54   0.05  -0.05  -0.59   0.37   0.21  -0.45   0.63  -0.21   0.68   0.59  -1.09   0.71   0.12  -0.23  -0.58  -0.05   0.86   0.04  -0.38  -0.03   0.25   0.13   0.02
356.0   0.0  0.367  -1.85   0.69   0.21  -0.38   0.13   0.10   1.04  -0.28  -1.08  -0.10   1.14  -0.94  -0.22  -0.94  -0.82  -0.32  -0.92  -0.16   0.88  -0.41  -0.06  -0.13  -0.23  -0.41   0.06  -0.02   0.30  -0.03   0.33  -0.30   0.84  -0.10
356.0   8.0  0.201  -1.52   0.68   0.50  -0.14  -0.49  -0.35   1.06  -0.70  -0.73  -0.30   0.48  -0.81  -0.17   0.12  -0.53  -0.96  -0.98  -0.25   0.12  -0.25  -0.07   0.03  -0.42   0.09  -0.12  -0.23   0.08   0.12  -0.04   0.01   0.43   0.08
356.0  16.0  0.582  -1.38   0.99   0.42  -0.22  -0.85  -0.00   0.36  -0.56  -0.70  -0.59   0.41  -1.16  -0.01  -0.16   0.52  -0.87  -0.92  -0.16  -0.46  -0.18  -0.32   0.20   0.14  -0.20  -0.34  -0.21  -0.07   0.05  -0.44   0.16  -0.47   0.16
356.0  24.0  0.520   0.05  -0.72  -0.78  -0.33   0.35   1.46   0.18   1.20  -0.08   0.09   0.38   0.04  -0.67   0.15  -1.12   0.95  -0.79  -0.10  -0.29   0.61  -0.30  -0.76  -0.14   0.42   0.24   0.67   1.43  -0.58  -0.36   0.28   0.65  -0.24
356.0  32.0  0.296  -0.64  -0.53  -0.44  -0.23   0.02   0.63   0.89   0.20  -0.01   0.17   0.31   0.03  -0.43   0.57  -1.35  -0.29  -1.16  -0.62  -0.14   0.45   0.06  -0.59  -0.42   0.82   1.04  -0.25   1.56  -0.14   0.04   0.27   0.63  -0.18
356.0  40.0  0.354  -0.83  -0.58  -0.53  -0.29  -0.39   0.46   1.21  -0.18  -0.01   0.32   0.43  -0.05  -0.42   0.83  -1.40  -0.91  -1.12  -1.39  -0.35   0.47   0.13  -0.53  -0.30   0.98   2.01  -0.99   2.04   0.19   0.40   0.32   0.32  -0.04
356.0  48.0  0.461  -0.29  -0.28  -0.69  -0.21  -0.09   0.42   1.62  -1.08  -0.34   0.18   0.91   0.23  -0.93   1.37  -2.09  -1.68  -0.18  -1.93  -0.85   0.28   0.53  -0.55   0.19   1.13   1.96  -0.88   1.74  -0.42   1.39  -0.58  -0.26   0.97
356.0  56.0  0.818   0.16  -0.42  -0.45  -0.11   0.05  -0.10   0.87  -1.23  -0.64   0.41   0.31   0.30  -0.79   0.60  -1.01  -0.79  -0.12  -1.30  -0.75  -0.05  -0.26   0.23  -0.29   1.19   1.23  -0.50   0.54  -0.18   1.76  -0.54   1.05   2.40
356.0  64.0  0.911   0.24  -0.56  -0.33  -0.34   0.08  -0.08   0.57  -1.16  -0.67   0.40   0.19   0.15  -0.56   0.50  -0.44  -0.63   0.17  -1.08  -0.69  -0.12   0.04   0.09  -0.16   1.19   0.82  -0.44  -0.09  -0.07   1.53  -0.20   0.90   1.57
356.0  72.0  1.129   0.37  -0.60  -0.30  -0.56   0.33  -0.03   0.16  -1.19  -0.51   0.38   0.03   0.10  -0.42   0.37   0.04  -0.47   0.33  -0.85  -0.71  -0.18   0.36   0.04  -0.01   0.92   0.59  -0.41  -0.24  -0.22   1.09  -0.08   0.61   0.88
356.0  80.0  0.977   0.29  -0.45  -0.30  -0.43   0.52   0.03  -0.25  -0.92  -0.30   0.29  -0.05   0.20  -0.24   0.11   0.28  -0.44   0.12  -0.78  -0.60  -0.21   0.38   0.28  -0.06   0.63   0.79  -0.57   0.26  -0.18   0.42   0.05   0.59   0.53
356.0  88.0  0.686   0.10  -0.34  -0.29  -0.22   0.42   0.06  -0.37  -0.51  -0.28   0.16   0.00   0.30  -0.11  -0.03   0.25  -0.42  -0.00  -0.71  -0.48  -0.14   0.21   0.48  -0.12   0.48   0.92  -0.57   0.58  -0.01   0.06   0.21   0.56   0.42
356.0  96.0  0.605  -0.00  -0.32  -0.31  -0.19   0.28   0.08  -0.42  -0.25  -0.30   0.02   0.07   0.39  -0.03  -0.06   0.22  -0.36   0.02  -0.59  -0.46  -0.01   0.10   0.56  -0.10   0.38   0.86  -0.44   0.62   0.08  -0.13   0.38   0.36   0.30
356.0 104.0  0.725  -0.02  -0.34  -0.38  -0.35   0.12   0.13  -0.49  -0.11  -0.34  -0.11   0.11   0.47   0.04  -0.04   0.24  -0.31   0.08  -0.45  -0.49   0.23   0.07   0.59  -0.03   0.27   0.79  -0.29   0.60   0.10  -0.32   0.58   0.09   0.16
356.0 112.0  0.954   0.05  -0.35  -0.51  -0.63  -0.06   0.19  -0.58  -0.02  -0.50  -0.18   0.07   0.46   0.12  -0.01   0.32  -0.24   0.20  -0.33  -0.47   0.57   0.14   0.54   0.04   0.22   0.76  -0.09   0.59   0.08  -0.46   0.76  -0.11  -0.00
356.0 120.0  0.902   0.12  -0.27  -0.53  -0.66  -0.17   0.18  -0.55   0.09  -0.82  -0.07  -0.07   0.25   0.18  -0.01   0.24  -0.09   0.39  -0.21  -0.24   0.61   0.25   0.37   0.03   0.22   0.67   0.19   0.56   0.01  -0.27   0.68  -0.03  -0.11
356.0 128.0  0.590   0.05  -0.15  -0.40  -0.35  -0.14   0.09  -0.43   0.22  -0.96   0.03  -0.14   0.06   0.20  -0.02  -0.02   0.08   0.54  -0.04  -0.04   0.31   0.26   0.25  -0.07   0.17   0.44   0.43   0.50  -0.04   0.02   0.45   0.08  -0.13
356.0 136.0  0.369  -0.05  -0.08  -0.28  -0.10  -0.10   0.02  -0.34   0.28  -0.93   0.04  -0.14  -0.02   0.21  -0.02  -0.23   0.18   0.62   0.16   0.03   0.05   0.23   0.22  -0.16   0.09   0.20   0.62   0.44  -0.07   0.15   0.32   0.07  -0.12
356.0 144.0  0.257  -0.14  -0.04  -0.20   0.07  -0.09  -0.03  -0.28   0.31  -0.85   0.01  -0.12  -0.04   0.22  -0.01  -0.38   0.24   0.66   0.37   0.06  -0.12   0.20   0.23  -0.23  -0.00  -0.01   0.79   0.38  -0.11   0.19   0.25   0.02  -0.11
356.0 152.0  0.204  -0.22  -0.01  -0.14   0.18  -0.09  -0.07  -0.23   0.30  -0.74  -0.04  -0.11  -0.06   0.22   0.01  -0.49   0.27   0.65   0.59   0.06  -0.26   0.19   0.25  -0.28  -0.09  -0.18   0.95   0.33  -0.17   0.19   0.23  -0.02  -0.10
356.0 160.0  0.187  -0.30   0.01  -0.09   0.28  -0.10  -0.11  -0.18   0.30  -0.60  -0.07  -0.11  -0.08   0.23   0.03  -0.55   0.30   0.58   0.80   0.08  -0.38   0.19   0.27  -0.32  -0.16  -0.30   1.08   0.26  -0.23   0.18   0.22  -0.05  -0.08
356.0 168.0  0.199  -0.39   0.02  -0.04   0.39  -0.12  -0.16  -0.14   0.29  -0.42  -0.08  -0.11  -0.12   0.25   0.06  -0.58   0.33   0.44   0.95   0.12  -0.52   0.21   0.30  -0.34  -0.23  -0.35   1.15   0.20  -0.29   0.16   0.23  -0.06  -0.06
356.0 176.0  0.245  -0.49   0.03   0.01   0.52  -0.16  -0.22  -0.11   0.31  -0.19  -0.06  -0.12  -0.21   0.28   0.09  -0.58   0.37   0.23   1.01   0.22  -0.70   0.30   0.31  -0.34  -0.30  -0.30   1.13   0.13  -0.35   0.13   0.24  -0.05  -0.05
356.0 184.0  0.351  -0.56   0.03   0.06   0.68  -0.24  -0.30  -0.09   0.37   0.14  -0.03  -0.15  -0.37   0.34   0.15  -0.55   0.42  -0.02   0.92   0.44  -0.94   0.54   0.24  -0.29  -0.37  -0.18   1.02   0.08  -0.41   0.04   0.26   0.01  -0.03
